Seed,Total Nodes,Neighbor %,Bizantine %,Protocol,Time,Infected Nodes,Total Messages
420,150,0.15,0.3,AntiEntropy,6.02,100.0,1065
42,150,0.15,0.4,AntiEntropy,7.525,100.0,1379
70,150,0.15,0.4,AntiEntropy,6.021,100.0,936
420,150,0.15,0.4,AntiEntropy,6.021,100.0,1018
42,50,0.05,0.1,AntiEntropy,7.02,100.0,262
70,50,0.05,0.1,AntiEntropy,10.532,100.0,456
420,50,0.05,0.1,AntiEntropy,7.523,100.0,441
42,50,0.05,0.2,AntiEntropy,12.539,100.0,819
70,50,0.05,0.2,AntiEntropy,6.018,100.0,273
420,50,0.05,0.2,AntiEntropy,6.019,100.0,283
42,50,0.05,0.3,AntiEntropy,7.523,100.0,417
70,50,0.05,0.3,AntiEntropy,9.028,100.0,484
420,50,0.05,0.3,AntiEntropy,8.525,100.0,440
42,50,0.05,0.4,AntiEntropy,10.031,100.0,549
70,50,0.05,0.4,AntiEntropy,16.051,100.0,1062
420,50,0.05,0.4,AntiEntropy,9.027,100.0,610
42,50,0.1,0.1,AntiEntropy,8.526,100.0,465
70,50,0.1,0.1,AntiEntropy,8.024,100.0,531
420,50,0.1,0.1,AntiEntropy,9.028,100.0,573
42,50,0.1,0.2,AntiEntropy,6.018,100.0,326
70,50,0.1,0.2,AntiEntropy,6.018,100.0,276
420,50,0.1,0.2,AntiEntropy,8.025,100.0,469
42,50,0.1,0.3,AntiEntropy,7.523,100.0,442
70,50,0.1,0.3,AntiEntropy,12.038,100.0,780
420,50,0.1,0.3,AntiEntropy,5.517,100.0,282
42,50,0.1,0.4,AntiEntropy,7.522,100.0,413
70,50,0.1,0.4,AntiEntropy,9.53,100.0,650
420,50,0.1,0.4,AntiEntropy,7.02,100.0,443
42,50,0.15,0.1,AntiEntropy,9.027,100.0,513
70,50,0.15,0.1,AntiEntropy,6.019,100.0,284
420,50,0.15,0.1,AntiEntropy,4.514,100.0,244
42,50,0.15,0.2,AntiEntropy,4.514,100.0,205
70,50,0.15,0.2,AntiEntropy,6.52,100.0,347
420,50,0.15,0.2,AntiEntropy,7.522,100.0,522
42,50,0.15,0.3,AntiEntropy,6.52,100.0,371
70,50,0.15,0.3,AntiEntropy,7.022,100.0,468
420,50,0.15,0.3,AntiEntropy,5.517,100.0,312
42,50,0.15,0.4,AntiEntropy,7.022,100.0,418
70,50,0.15,0.4,AntiEntropy,7.523,100.0,476
420,50,0.15,0.4,AntiEntropy,6.519,100.0,399
42,100,0.05,0.1,AntiEntropy,6.521,100.0,697
70,100,0.05,0.1,AntiEntropy,10.535,100.0,1380
420,100,0.05,0.1,AntiEntropy,9.029,100.0,952
42,100,0.05,0.2,AntiEntropy,6.019,100.0,545
70,100,0.05,0.2,AntiEntropy,8.528,100.0,1155
420,100,0.05,0.2,AntiEntropy,9.532,100.0,1074
42,100,0.05,0.3,AntiEntropy,9.531,100.0,1155
70,100,0.05,0.3,AntiEntropy,6.02,100.0,571
420,100,0.05,0.3,AntiEntropy,8.528,100.0,1059
42,100,0.05,0.4,AntiEntropy,7.023,100.0,859
70,100,0.05,0.4,AntiEntropy,8.528,100.0,883
420,100,0.05,0.4,AntiEntropy,9.531,100.0,1166
42,100,0.1,0.1,AntiEntropy,8.026,100.0,929
70,100,0.1,0.1,AntiEntropy,6.02,100.0,642
420,100,0.1,0.1,AntiEntropy,7.023,100.0,735
42,100,0.1,0.2,AntiEntropy,6.521,100.0,819
70,100,0.1,0.2,AntiEntropy,6.02,100.0,622
420,100,0.1,0.2,AntiEntropy,6.521,100.0,779
42,100,0.1,0.3,AntiEntropy,11.036,100.0,1595
70,100,0.1,0.3,AntiEntropy,10.033,100.0,1411
420,100,0.1,0.3,AntiEntropy,6.02,100.0,664
42,100,0.1,0.4,AntiEntropy,6.02,100.0,639
70,100,0.1,0.4,AntiEntropy,7.525,100.0,860
420,100,0.1,0.4,AntiEntropy,5.016,100.0,528
42,100,0.15,0.1,AntiEntropy,6.017,100.0,699
70,100,0.15,0.1,AntiEntropy,5.016,100.0,536
420,100,0.15,0.1,AntiEntropy,6.521,100.0,765
42,100,0.15,0.2,AntiEntropy,7.023,100.0,858
70,100,0.15,0.2,AntiEntropy,5.017,100.0,527
420,100,0.15,0.2,AntiEntropy,6.521,100.0,783
42,100,0.15,0.3,AntiEntropy,6.02,100.0,622
70,100,0.15,0.3,AntiEntropy,5.519,100.0,546
420,100,0.15,0.3,AntiEntropy,7.022,100.0,799
42,100,0.15,0.4,AntiEntropy,7.023,100.0,903
70,100,0.15,0.4,AntiEntropy,6.02,100.0,613
420,100,0.15,0.4,AntiEntropy,6.019,100.0,715
42,150,0.05,0.1,AntiEntropy,11.54,100.0,2500
70,150,0.05,0.1,AntiEntropy,8.028,100.0,1370
420,150,0.05,0.1,AntiEntropy,9.532,100.0,1856
42,150,0.05,0.2,AntiEntropy,7.526,100.0,1147
70,150,0.05,0.2,AntiEntropy,6.02,100.0,917
420,150,0.05,0.2,AntiEntropy,7.526,100.0,1268
42,150,0.05,0.3,AntiEntropy,9.032,100.0,1610
70,150,0.05,0.3,AntiEntropy,7.025,100.0,1118
420,150,0.05,0.3,AntiEntropy,9.031,100.0,1751
42,150,0.05,0.4,AntiEntropy,7.024,100.0,1117
70,150,0.05,0.4,AntiEntropy,9.031,100.0,1629
420,150,0.05,0.4,AntiEntropy,8.527,100.0,1634
42,150,0.1,0.1,AntiEntropy,5.519,100.0,813
70,150,0.1,0.1,AntiEntropy,7.024,100.0,1163
420,150,0.1,0.1,AntiEntropy,5.52,100.0,943
42,150,0.1,0.2,AntiEntropy,5.519,100.0,807
70,150,0.1,0.2,AntiEntropy,6.523,100.0,1057
420,150,0.1,0.2,AntiEntropy,8.027,100.0,1557
42,150,0.1,0.3,AntiEntropy,5.519,100.0,848
70,150,0.1,0.3,AntiEntropy,7.526,100.0,1435
420,150,0.1,0.3,AntiEntropy,6.021,100.0,963
42,150,0.1,0.4,AntiEntropy,5.518,100.0,888
70,150,0.1,0.4,AntiEntropy,7.024,100.0,1293
420,150,0.1,0.4,AntiEntropy,6.523,100.0,1091
42,150,0.15,0.1,AntiEntropy,6.524,100.0,1117
70,150,0.15,0.1,AntiEntropy,5.017,100.0,653
420,150,0.15,0.1,AntiEntropy,7.024,100.0,1357
42,150,0.15,0.2,AntiEntropy,6.02,100.0,988
70,150,0.15,0.2,AntiEntropy,6.522,100.0,1088
420,150,0.15,0.2,AntiEntropy,5.017,100.0,715
42,150,0.15,0.3,AntiEntropy,9.031,100.0,1905
70,150,0.15,0.3,AntiEntropy,6.021,100.0,946
420,150,0.15,0.3,AntiEntropy,5.017,100.0,774
42,150,0.15,0.4,AntiEntropy,8.53,100.0,1718
70,150,0.15,0.4,AntiEntropy,6.021,100.0,1018
420,150,0.15,0.4,AntiEntropy,6.523,100.0,1176
42,50,0.05,0.1,AntiEntropy,7.521,100.0,329
70,50,0.05,0.1,AntiEntropy,9.028,100.0,301
420,50,0.05,0.1,AntiEntropy,8.024,100.0,470
42,50,0.05,0.2,AntiEntropy,8.025,100.0,419
70,50,0.05,0.2,AntiEntropy,7.523,100.0,366
420,50,0.05,0.2,AntiEntropy,5.516,100.0,270
42,50,0.05,0.3,AntiEntropy,8.024,100.0,472
70,50,0.05,0.3,AntiEntropy,10.532,100.0,599
420,50,0.05,0.3,AntiEntropy,8.024,100.0,433
42,50,0.05,0.4,AntiEntropy,10.03,100.0,587
70,50,0.05,0.4,AntiEntropy,8.025,100.0,446
420,50,0.05,0.4,AntiEntropy,10.03,100.0,667
42,50,0.1,0.1,AntiEntropy,6.52,100.0,320
70,50,0.1,0.1,AntiEntropy,8.527,100.0,570
420,50,0.1,0.1,AntiEntropy,9.027,100.0,555
42,50,0.1,0.2,AntiEntropy,5.517,100.0,304
70,50,0.1,0.2,AntiEntropy,6.018,100.0,292
420,50,0.1,0.2,AntiEntropy,8.024,100.0,491
42,50,0.1,0.3,AntiEntropy,6.52,100.0,324
70,50,0.1,0.3,AntiEntropy,10.031,100.0,629
420,50,0.1,0.3,AntiEntropy,6.019,100.0,298
42,50,0.1,0.4,AntiEntropy,6.52,100.0,309
70,50,0.1,0.4,AntiEntropy,9.529,100.0,616
420,50,0.1,0.4,AntiEntropy,9.529,100.0,672
42,50,0.15,0.1,AntiEntropy,5.517,100.0,199
70,50,0.15,0.1,AntiEntropy,8.025,100.0,499
420,50,0.15,0.1,AntiEntropy,9.028,100.0,630
42,50,0.15,0.2,AntiEntropy,7.021,100.0,420
70,50,0.15,0.2,AntiEntropy,6.018,100.0,321
420,50,0.15,0.2,AntiEntropy,6.52,100.0,416
42,50,0.15,0.3,AntiEntropy,6.018,100.0,324
70,50,0.15,0.3,AntiEntropy,6.018,100.0,267
420,50,0.15,0.3,AntiEntropy,6.019,100.0,362
42,50,0.15,0.4,AntiEntropy,5.015,100.0,239
70,50,0.15,0.4,AntiEntropy,7.022,100.0,413
420,50,0.15,0.4,AntiEntropy,7.021,100.0,451
42,100,0.05,0.1,AntiEntropy,9.03,100.0,1057
70,100,0.05,0.1,AntiEntropy,14.047,100.0,2063
420,100,0.05,0.1,AntiEntropy,8.528,100.0,808
42,100,0.05,0.2,AntiEntropy,9.532,100.0,1237
70,100,0.05,0.2,AntiEntropy,7.023,100.0,795
420,100,0.05,0.2,AntiEntropy,7.524,100.0,744
42,100,0.05,0.3,AntiEntropy,7.023,100.0,683
70,100,0.05,0.3,AntiEntropy,7.023,100.0,744
420,100,0.05,0.3,AntiEntropy,7.525,100.0,873
42,100,0.05,0.4,AntiEntropy,7.525,100.0,937
70,100,0.05,0.4,AntiEntropy,8.529,100.0,982
420,100,0.05,0.4,AntiEntropy,8.528,100.0,991
42,100,0.1,0.1,AntiEntropy,5.518,100.0,525
70,100,0.1,0.1,AntiEntropy,8.528,100.0,1113
420,100,0.1,0.1,AntiEntropy,7.524,100.0,870
42,100,0.1,0.2,AntiEntropy,5.518,100.0,608
70,100,0.1,0.2,AntiEntropy,7.023,100.0,836
420,100,0.1,0.2,AntiEntropy,9.531,100.0,1331
42,100,0.1,0.3,AntiEntropy,6.02,100.0,658
70,100,0.1,0.3,AntiEntropy,6.02,100.0,624
420,100,0.1,0.3,AntiEntropy,5.518,100.0,536
42,100,0.1,0.4,AntiEntropy,6.02,100.0,669
70,100,0.1,0.4,AntiEntropy,6.019,100.0,570
420,100,0.1,0.4,AntiEntropy,5.518,100.0,568
42,100,0.15,0.1,AntiEntropy,5.016,100.0,485
70,100,0.15,0.1,AntiEntropy,5.017,100.0,488
420,100,0.15,0.1,AntiEntropy,5.017,100.0,462
42,100,0.15,0.2,AntiEntropy,6.02,100.0,624
70,100,0.15,0.2,AntiEntropy,6.019,100.0,710
420,100,0.15,0.2,AntiEntropy,5.012,100.0,539
42,100,0.15,0.3,AntiEntropy,8.026,100.0,1002
70,100,0.15,0.3,AntiEntropy,5.518,100.0,598
420,100,0.15,0.3,AntiEntropy,6.019,100.0,615
42,100,0.15,0.4,AntiEntropy,5.017,100.0,541
70,100,0.15,0.4,AntiEntropy,6.521,100.0,704
420,100,0.15,0.4,AntiEntropy,5.016,100.0,518
42,150,0.05,0.1,AntiEntropy,6.523,100.0,1018
70,150,0.05,0.1,AntiEntropy,7.525,100.0,1205
420,150,0.05,0.1,AntiEntropy,6.021,100.0,917
42,150,0.05,0.2,AntiEntropy,8.029,100.0,1302
70,150,0.05,0.2,AntiEntropy,7.526,100.0,1313
420,150,0.05,0.2,AntiEntropy,9.535,100.0,1836
42,150,0.05,0.3,AntiEntropy,7.527,100.0,1159
70,150,0.05,0.3,AntiEntropy,7.526,100.0,1234
420,150,0.05,0.3,AntiEntropy,7.526,100.0,1325
42,150,0.05,0.4,AntiEntropy,7.024,100.0,1121
70,150,0.05,0.4,AntiEntropy,9.031,100.0,1593
420,150,0.05,0.4,AntiEntropy,12.543,100.0,2856
42,150,0.1,0.1,AntiEntropy,7.025,100.0,1234
70,150,0.1,0.1,AntiEntropy,8.028,100.0,1471
420,150,0.1,0.1,AntiEntropy,10.034,100.0,2237
42,150,0.1,0.2,AntiEntropy,7.025,100.0,1217
70,150,0.1,0.2,AntiEntropy,7.025,100.0,1126
420,150,0.1,0.2,AntiEntropy,6.021,100.0,978
42,150,0.1,0.3,AntiEntropy,6.523,100.0,1122
70,150,0.1,0.3,AntiEntropy,7.526,100.0,1392
420,150,0.1,0.3,AntiEntropy,6.523,100.0,1046
42,150,0.1,0.4,AntiEntropy,5.519,100.0,942
70,150,0.1,0.4,AntiEntropy,6.523,100.0,1122
420,150,0.1,0.4,AntiEntropy,6.02,100.0,961
42,150,0.15,0.1,AntiEntropy,8.027,100.0,1582
70,150,0.15,0.1,AntiEntropy,6.522,100.0,1138
420,150,0.15,0.1,AntiEntropy,6.023,100.0,1141
42,150,0.15,0.2,AntiEntropy,6.021,100.0,985
70,150,0.15,0.2,AntiEntropy,6.021,100.0,922
420,150,0.15,0.2,AntiEntropy,4.515,100.0,639
42,150,0.15,0.3,AntiEntropy,6.523,100.0,1216
70,150,0.15,0.3,AntiEntropy,5.017,100.0,665
420,150,0.15,0.3,AntiEntropy,6.523,100.0,1233
42,150,0.15,0.4,AntiEntropy,6.021,100.0,959
70,150,0.15,0.4,AntiEntropy,6.021,100.0,897
420,150,0.15,0.4,AntiEntropy,5.519,100.0,874
42,50,0.05,0.1,AntiEntropy,8.025,100.0,331
70,50,0.05,0.1,AntiEntropy,10.03,100.0,447
420,50,0.05,0.1,AntiEntropy,6.52,100.0,370
42,50,0.05,0.2,AntiEntropy,10.03,100.0,592
70,50,0.05,0.2,AntiEntropy,9.028,100.0,470
420,50,0.05,0.2,AntiEntropy,7.523,100.0,399
42,50,0.05,0.3,AntiEntropy,17.554,100.0,1377
70,50,0.05,0.3,AntiEntropy,12.539,100.0,722
420,50,0.05,0.3,AntiEntropy,11.034,100.0,713
42,50,0.05,0.4,AntiEntropy,9.53,100.0,549
70,50,0.05,0.4,AntiEntropy,8.527,100.0,441
420,50,0.05,0.4,AntiEntropy,7.022,100.0,334
42,50,0.1,0.1,AntiEntropy,7.022,100.0,367
70,50,0.1,0.1,AntiEntropy,5.517,100.0,289
420,50,0.1,0.1,AntiEntropy,7.022,100.0,391
42,50,0.1,0.2,AntiEntropy,5.517,100.0,281
70,50,0.1,0.2,AntiEntropy,6.019,100.0,303
420,50,0.1,0.2,AntiEntropy,7.022,100.0,394
42,50,0.1,0.3,AntiEntropy,6.018,100.0,319
70,50,0.1,0.3,AntiEntropy,8.025,100.0,477
420,50,0.1,0.3,AntiEntropy,6.522,100.0,339
42,50,0.1,0.4,AntiEntropy,8.526,100.0,560
70,50,0.1,0.4,AntiEntropy,9.027,100.0,581
420,50,0.1,0.4,AntiEntropy,10.03,100.0,693
42,50,0.15,0.1,AntiEntropy,5.517,100.0,271
70,50,0.15,0.1,AntiEntropy,11.536,100.0,829
420,50,0.15,0.1,AntiEntropy,6.52,100.0,420
42,50,0.15,0.2,AntiEntropy,7.524,100.0,474
70,50,0.15,0.2,AntiEntropy,5.016,100.0,232
420,50,0.15,0.2,AntiEntropy,5.517,100.0,323
42,50,0.15,0.3,AntiEntropy,6.018,100.0,313
70,50,0.15,0.3,AntiEntropy,6.52,100.0,386
420,50,0.15,0.3,AntiEntropy,9.027,100.0,657
42,50,0.15,0.4,AntiEntropy,5.015,100.0,247
70,50,0.15,0.4,AntiEntropy,7.022,100.0,416
420,50,0.15,0.4,AntiEntropy,6.018,100.0,378
42,100,0.05,0.1,AntiEntropy,7.524,100.0,836
70,100,0.05,0.1,AntiEntropy,7.023,100.0,629
420,100,0.05,0.1,AntiEntropy,8.026,100.0,877
42,100,0.05,0.2,AntiEntropy,7.023,100.0,726
70,100,0.05,0.2,AntiEntropy,18.059,100.0,3034
420,100,0.05,0.2,AntiEntropy,9.532,100.0,1161
42,100,0.05,0.3,AntiEntropy,9.53,100.0,1086
70,100,0.05,0.3,AntiEntropy,9.03,100.0,1101
420,100,0.05,0.3,AntiEntropy,7.524,100.0,891
42,100,0.05,0.4,AntiEntropy,7.023,100.0,838
70,100,0.05,0.4,AntiEntropy,9.531,100.0,1116
420,100,0.05,0.4,AntiEntropy,7.524,100.0,725
42,100,0.1,0.1,AntiEntropy,6.018,100.0,587
70,100,0.1,0.1,AntiEntropy,8.528,100.0,1144
420,100,0.1,0.1,AntiEntropy,7.525,100.0,852
42,100,0.1,0.2,AntiEntropy,5.518,100.0,631
70,100,0.1,0.2,AntiEntropy,5.518,100.0,541
420,100,0.1,0.2,AntiEntropy,8.528,100.0,1170
42,100,0.1,0.3,AntiEntropy,5.017,100.0,457
70,100,0.1,0.3,AntiEntropy,5.518,100.0,504
420,100,0.1,0.3,AntiEntropy,5.518,100.0,565
42,100,0.1,0.4,AntiEntropy,5.518,100.0,593
70,100,0.1,0.4,AntiEntropy,7.023,100.0,735
420,100,0.1,0.4,AntiEntropy,6.521,100.0,754
42,100,0.15,0.1,AntiEntropy,7.022,100.0,886
70,100,0.15,0.1,AntiEntropy,7.023,100.0,935
420,100,0.15,0.1,AntiEntropy,7.023,100.0,876
42,100,0.15,0.2,AntiEntropy,6.02,100.0,704
70,100,0.15,0.2,AntiEntropy,6.521,100.0,785
420,100,0.15,0.2,AntiEntropy,7.524,100.0,986
42,100,0.15,0.3,AntiEntropy,6.019,100.0,613
70,100,0.15,0.3,AntiEntropy,5.016,100.0,485
420,100,0.15,0.3,AntiEntropy,6.521,100.0,724
42,100,0.15,0.4,AntiEntropy,5.016,100.0,551
70,100,0.15,0.4,AntiEntropy,6.521,100.0,694
420,100,0.15,0.4,AntiEntropy,6.521,100.0,808
42,150,0.05,0.1,AntiEntropy,10.035,100.0,2082
70,150,0.05,0.1,AntiEntropy,10.034,100.0,1992
420,150,0.05,0.1,AntiEntropy,7.025,100.0,1132
42,150,0.05,0.2,AntiEntropy,7.527,100.0,1214
70,150,0.05,0.2,AntiEntropy,8.028,100.0,1455
420,150,0.05,0.2,AntiEntropy,7.526,100.0,1247
42,150,0.05,0.3,AntiEntropy,8.028,100.0,1331
70,150,0.05,0.3,AntiEntropy,6.523,100.0,974
420,150,0.05,0.3,AntiEntropy,7.024,100.0,1208
42,150,0.05,0.4,AntiEntropy,7.525,100.0,1271
70,150,0.05,0.4,AntiEntropy,9.032,100.0,1588
420,150,0.05,0.4,AntiEntropy,9.032,100.0,1800
42,150,0.1,0.1,AntiEntropy,9.032,100.0,1823
70,150,0.1,0.1,AntiEntropy,7.525,100.0,1331
420,150,0.1,0.1,AntiEntropy,11.542,100.0,2725
42,150,0.1,0.2,AntiEntropy,6.523,100.0,1066
70,150,0.1,0.2,AntiEntropy,9.533,100.0,1885
420,150,0.1,0.2,AntiEntropy,7.526,100.0,1394
42,150,0.1,0.3,AntiEntropy,6.021,100.0,996
70,150,0.1,0.3,AntiEntropy,6.02,100.0,966
420,150,0.1,0.3,AntiEntropy,6.523,100.0,1127
42,150,0.1,0.4,AntiEntropy,5.016,100.0,724
70,150,0.1,0.4,AntiEntropy,5.519,100.0,840
420,150,0.1,0.4,AntiEntropy,6.02,100.0,924
42,150,0.15,0.1,AntiEntropy,6.522,100.0,1086
70,150,0.15,0.1,AntiEntropy,5.017,100.0,663
420,150,0.15,0.1,AntiEntropy,5.519,100.0,920
42,150,0.15,0.2,AntiEntropy,6.522,100.0,1136
70,150,0.15,0.2,AntiEntropy,8.53,100.0,1684
420,150,0.15,0.2,AntiEntropy,6.021,100.0,1058
42,150,0.15,0.3,AntiEntropy,6.522,100.0,1203
70,150,0.15,0.3,AntiEntropy,7.024,100.0,1236
420,150,0.15,0.3,AntiEntropy,7.525,100.0,1540
42,150,0.15,0.4,AntiEntropy,6.021,100.0,952
70,150,0.15,0.4,AntiEntropy,6.02,100.0,970
420,150,0.15,0.4,AntiEntropy,5.519,100.0,876
42,50,0.05,0.1,AntiEntropy,7.523,100.0,408
70,50,0.05,0.1,AntiEntropy,14.044,100.0,761
420,50,0.05,0.1,AntiEntropy,6.52,100.0,360
42,50,0.05,0.2,AntiEntropy,8.025,100.0,412
70,50,0.05,0.2,AntiEntropy,8.021,100.0,438
420,50,0.05,0.2,AntiEntropy,9.529,100.0,606
42,50,0.05,0.3,AntiEntropy,8.526,100.0,481
70,50,0.05,0.3,AntiEntropy,10.03,100.0,561
420,50,0.05,0.3,AntiEntropy,7.021,100.0,323
42,50,0.05,0.4,AntiEntropy,9.029,100.0,460
70,50,0.05,0.4,AntiEntropy,7.022,100.0,376
420,50,0.05,0.4,AntiEntropy,9.028,100.0,534
42,50,0.1,0.1,AntiEntropy,8.025,100.0,434
70,50,0.1,0.1,AntiEntropy,6.52,100.0,375
420,50,0.1,0.1,AntiEntropy,10.031,100.0,639
42,50,0.1,0.2,AntiEntropy,8.024,100.0,527
70,50,0.1,0.2,AntiEntropy,6.52,100.0,339
420,50,0.1,0.2,AntiEntropy,5.517,100.0,264
42,50,0.1,0.3,AntiEntropy,6.018,100.0,267
70,50,0.1,0.3,AntiEntropy,9.028,100.0,541
420,50,0.1,0.3,AntiEntropy,5.516,100.0,278
42,50,0.1,0.4,AntiEntropy,8.526,100.0,509
70,50,0.1,0.4,AntiEntropy,11.034,100.0,820
420,50,0.1,0.4,AntiEntropy,5.517,100.0,317
42,50,0.15,0.1,AntiEntropy,14.043,100.0,1015
420,50,0.15,0.1,AntiEntropy,6.52,100.0,405
42,50,0.15,0.2,AntiEntropy,7.523,100.0,414
70,50,0.15,0.2,AntiEntropy,5.517,100.0,312
420,50,0.15,0.2,AntiEntropy,5.015,100.0,269
42,50,0.15,0.3,AntiEntropy,6.521,100.0,371
70,50,0.15,0.3,AntiEntropy,5.517,100.0,290
420,50,0.15,0.3,AntiEntropy,7.021,100.0,442
42,50,0.15,0.4,AntiEntropy,5.015,100.0,241
70,50,0.15,0.4,AntiEntropy,5.517,100.0,279
420,50,0.15,0.4,AntiEntropy,6.519,100.0,429
42,100,0.05,0.1,AntiEntropy,8.025,100.0,979
70,100,0.05,0.1,AntiEntropy,7.024,100.0,733
420,100,0.05,0.1,AntiEntropy,8.529,100.0,908
42,100,0.05,0.2,AntiEntropy,8.528,100.0,1025
70,100,0.05,0.2,AntiEntropy,10.033,100.0,1419
420,100,0.05,0.2,AntiEntropy,7.525,100.0,749
42,100,0.05,0.3,AntiEntropy,9.53,100.0,1090
70,100,0.05,0.3,AntiEntropy,5.518,100.0,462
420,100,0.05,0.3,AntiEntropy,7.525,100.0,875
42,100,0.05,0.4,AntiEntropy,17.055,100.0,2827
70,100,0.05,0.4,AntiEntropy,8.528,100.0,923
420,100,0.05,0.4,AntiEntropy,11.036,100.0,1501
42,100,0.1,0.1,AntiEntropy,6.521,100.0,635
70,100,0.1,0.1,AntiEntropy,5.518,100.0,573
420,100,0.1,0.1,AntiEntropy,7.023,100.0,781
42,100,0.1,0.2,AntiEntropy,7.023,100.0,918
70,100,0.1,0.2,AntiEntropy,6.02,100.0,616
420,100,0.1,0.2,AntiEntropy,6.522,100.0,755
42,100,0.1,0.3,AntiEntropy,8.026,100.0,1037
70,100,0.1,0.3,AntiEntropy,8.026,100.0,1032
420,100,0.1,0.3,AntiEntropy,5.016,100.0,427
42,100,0.1,0.4,AntiEntropy,6.02,100.0,636
70,100,0.1,0.4,AntiEntropy,6.522,100.0,631
420,100,0.1,0.4,AntiEntropy,8.025,100.0,1067
42,100,0.15,0.1,AntiEntropy,4.515,100.0,421
70,100,0.15,0.1,AntiEntropy,5.518,100.0,642
420,100,0.15,0.1,AntiEntropy,6.019,100.0,697
42,100,0.15,0.2,AntiEntropy,5.016,100.0,513
70,100,0.15,0.2,AntiEntropy,6.019,100.0,725
420,100,0.15,0.2,AntiEntropy,7.023,100.0,887
42,100,0.15,0.3,AntiEntropy,5.016,100.0,441
70,100,0.15,0.3,AntiEntropy,5.518,100.0,582
420,100,0.15,0.3,AntiEntropy,6.522,100.0,679
42,100,0.15,0.4,AntiEntropy,6.02,100.0,712
70,100,0.15,0.4,AntiEntropy,6.521,100.0,698
420,100,0.15,0.4,AntiEntropy,5.017,100.0,523
42,150,0.05,0.1,AntiEntropy,8.527,100.0,1499
70,150,0.05,0.1,AntiEntropy,8.53,100.0,1502
420,150,0.05,0.1,AntiEntropy,9.03,100.0,1738
42,150,0.05,0.2,AntiEntropy,8.027,100.0,1287
70,150,0.05,0.2,AntiEntropy,7.526,100.0,1296
420,150,0.05,0.2,AntiEntropy,7.024,100.0,1121
42,150,0.05,0.3,AntiEntropy,7.025,100.0,1023
70,150,0.05,0.3,AntiEntropy,6.021,100.0,814
420,150,0.05,0.3,AntiEntropy,10.535,100.0,2213
42,150,0.05,0.4,AntiEntropy,7.526,100.0,1236
70,150,0.05,0.4,AntiEntropy,7.024,100.0,1022
420,150,0.05,0.4,AntiEntropy,9.032,100.0,1711
42,150,0.1,0.1,AntiEntropy,6.021,100.0,919
70,150,0.1,0.1,AntiEntropy,6.522,100.0,1035
420,150,0.1,0.1,AntiEntropy,5.519,100.0,924
42,150,0.1,0.2,AntiEntropy,7.024,100.0,1218
70,150,0.1,0.2,AntiEntropy,8.028,100.0,1501
420,150,0.1,0.2,AntiEntropy,8.53,100.0,1741
42,150,0.1,0.3,AntiEntropy,6.021,100.0,1037
70,150,0.1,0.3,AntiEntropy,6.523,100.0,1144
420,150,0.1,0.3,AntiEntropy,5.017,100.0,658
42,150,0.1,0.4,AntiEntropy,8.027,100.0,1600
70,150,0.1,0.4,AntiEntropy,7.025,100.0,1266
420,150,0.1,0.4,AntiEntropy,10.036,100.0,2147
42,150,0.15,0.1,AntiEntropy,6.522,100.0,1089
70,150,0.15,0.1,AntiEntropy,5.519,100.0,719
420,150,0.15,0.1,AntiEntropy,6.021,100.0,1129
42,150,0.15,0.2,AntiEntropy,5.018,100.0,676
70,150,0.15,0.2,AntiEntropy,7.025,100.0,1253
420,150,0.15,0.2,AntiEntropy,8.029,100.0,1614
42,150,0.15,0.3,AntiEntropy,5.519,100.0,896
70,150,0.15,0.3,AntiEntropy,6.523,100.0,1132
420,150,0.15,0.3,AntiEntropy,5.519,100.0,892
42,150,0.15,0.4,AntiEntropy,6.02,100.0,955
70,150,0.15,0.4,AntiEntropy,6.021,100.0,1025
420,150,0.15,0.4,AntiEntropy,7.024,100.0,1288
42,50,0.05,0.1,AntiEntropy,10.031,100.0,637
70,50,0.05,0.1,AntiEntropy,9.029,100.0,321
420,50,0.05,0.1,AntiEntropy,7.022,100.0,378
42,50,0.05,0.2,AntiEntropy,11.035,100.0,706
70,50,0.05,0.2,AntiEntropy,11.035,100.0,618
420,50,0.05,0.2,AntiEntropy,9.028,100.0,562
42,50,0.05,0.3,AntiEntropy,8.025,100.0,360
70,50,0.05,0.3,AntiEntropy,8.025,100.0,383
420,50,0.05,0.3,AntiEntropy,8.025,100.0,438
42,50,0.05,0.4,AntiEntropy,9.028,100.0,432
70,50,0.05,0.4,AntiEntropy,8.024,100.0,419
420,50,0.05,0.4,AntiEntropy,8.527,100.0,477
42,50,0.1,0.1,AntiEntropy,6.52,100.0,286
70,50,0.1,0.1,AntiEntropy,5.015,100.0,248
420,50,0.1,0.1,AntiEntropy,6.018,100.0,290
42,50,0.1,0.2,AntiEntropy,8.526,100.0,534
70,50,0.1,0.2,AntiEntropy,5.015,100.0,214
420,50,0.1,0.2,AntiEntropy,8.525,100.0,523
42,50,0.1,0.3,AntiEntropy,6.018,100.0,321
70,50,0.1,0.3,AntiEntropy,7.524,100.0,433
420,50,0.1,0.3,AntiEntropy,7.022,100.0,398
42,50,0.1,0.4,AntiEntropy,6.52,100.0,345
70,50,0.1,0.4,AntiEntropy,7.523,100.0,441
420,50,0.1,0.4,AntiEntropy,10.533,100.0,786
42,50,0.15,0.1,AntiEntropy,7.523,100.0,471
